Species	Status	min_age	max_age
Utahceratops_gettyi	extinct	70.6	83.5
Talos_sampsoni	extinct	70.6	83.5
Sauropoda	extinct	174.1	201.3
Iguanodontidae	extinct	174.1	201.3
Sauropoda	extinct	174.1	201.3
Coelurosauria	extinct	89.3	93.5
Titanosauria	extinct	83.5	89.3
Carcharodontosauridae	extinct	83.5	89.3
Coelurosauria	extinct	83.5	89.3
Unenlagiinae	extinct	83.5	89.3
Theropoda	extinct	83.5	89.3
Ornithopoda	extinct	83.5	89.3
Nodosauridae	extinct	70.6	83.5
Nodosauridae	extinct	72.1	83.6
Nodosauridae	extinct	72.1	83.6
Camarasaurus	extinct	145	152.1
Diplodocinae	extinct	145	152.1
Sauropoda	extinct	145	152.1
Camarasaurus	extinct	145	152.1
Grallator_(Eubrontes)	extinct	201.3	208.5
Dinosauria	extinct	113	129.4
Bicentenaria_argentina	extinct	93.5	99.6
Enantiornithes	extinct	66	72.1
Titanosauria	extinct	70.6	83.5
Theropoda	extinct	70.6	83.5
Ankylosauria	extinct	70.6	83.5
Ornithopoda	extinct	70.6	83.5
Megaloolithus_siruguei	extinct	70.6	83.5
Cairanoolithus_dughii	extinct	70.6	83.5
Titanosauria	extinct	83.6	100.5
Microraptor_hanqingi	extinct	113	125
Carcharodontosauridae	extinct	93.5	99.6
Parahesperornis	extinct	70.6	83.5
Parahesperornis	extinct	83.6	89.3
Enantiornithes	extinct	70.6	83.5
Ornithurae	extinct	72.1	83.6
Enantiornithes	extinct	72.1	83.6
Hexing_qingyi	extinct	122.46	130
Batyrosaurus_rozhdestvenskyi	extinct	70.6	86.3
Qinornis_paleocenica	extinct	58.7	66
Wanshuina_lii	extinct	58.7	61.7
Eopuffinus_kazachstanensis	extinct	55.8	58.7
Zhylgaia_aestiflua	extinct	55.8	58.7
Tshulia_litorea	extinct	55.8	58.7
Coelophysoidea	extinct	201.3	228
Sapeornis_chaoyangensis	extinct	122.46	125.45
Pampadromaeus_barberenai	extinct	208.5	237
Richardoestesia_isosceles	extinct	66	72.1
Martharaptor_greenriverensis	extinct	122.46	125.45
Sauropoda	extinct	145	163.5
Coelurosauria	extinct	72.1	83.6
Intiornis_inexpectatus	extinct	72.1	83.6
Sphaerovum	extinct	83.6	125
Saltasauridae	extinct	83.6	125
Lithornis_celetius	extinct	56.8	61.7
Lithornis_promiscuus	extinct	55.8	56.8
Eobucco	extinct	55.8	56.8
Lithornis_plebius	extinct	55.8	56.8
Pseudocrypturus_cercanaxius	extinct	50.3	55.8
Lithornithidae	extinct	37.2	48.6
Theropoda	extinct	145	152.1
Theropoda	extinct	152.1	157.3
Grallator_sulcatus	extinct	208.5	228
Grallator_sulcatus	extinct	208.5	228
Eubrontes_cursorius	extinct	208.5	228
Paleopsilopterus_itaboraiensis	extinct	48.6	58.7
Rhabdodontidae	extinct	125.45	136.4
Carcharodontosauridae	extinct	125.45	136.4
Paronychodon	extinct	125.45	136.4
Maniraptora	extinct	125.45	136.4
Maniraptora	extinct	125.45	136.4
Maniraptora	extinct	125.45	136.4
Dromaeosaurinae	extinct	125.45	136.4
Dromaeosaurinae	extinct	125.45	136.4
Dromaeosaurinae	extinct	125.45	136.4
Velociraptorinae	extinct	125.45	136.4
Ornithopoda	extinct	129.4	132.9
Sousaichnium	extinct	129.4	145
Megalosauroidea	extinct	129.4	145
Coelurosauria	extinct	129.4	145
Coelurosauria	extinct	129.4	145
Coelurosauria	extinct	129.4	145
Coelurosauria	extinct	129.4	145
Dinosauria	extinct	132.9	139.8
Suchomimus_tenerensis	extinct	100.5	125
Mochlodon_vorosi	extinct	83.6	86.3
Mei_long	extinct	129.4	139.8
Aves	extinct	66	72.1
Enantiornithes	extinct	66	72.1
Theropoda	extinct	150.8	155.7
Sauropoda	extinct	145	150.8
Sauropoda	extinct	145	150.8
Sauropoda	extinct	145	150.8
Sauropoda	extinct	145	150.8
Theropoda	extinct	150.8	155.7
Prismatoolithus_heyuanensis	extinct	66	100.5
Porituberoolithus	extinct	70.6	83.5
Continuoolithus	extinct	70.6	83.5
Prismatoolithus	extinct	70.6	83.5
Theropoda	extinct	70.6	83.5
Brontopodus	extinct	152.1	163.5
Ornithopoda	extinct	152.1	163.5
Theropoda	extinct	140.2	145
Theropoda	extinct	140.2	145
Sauropoda	extinct	140.2	145
Theropoda	extinct	140.2	145
Dinosauria	extinct	140.2	145
Dinosauria	extinct	140.2	145
Deltapodus	extinct	140.2	145
Shengjingornis_yangi	extinct	113	125
Alnashetri_cerropoliciensis	extinct	93.5	99.6
Sauroniops_pachytholus	extinct	93.9	100.5
Camarillasaurus_cirugedae	extinct	125.45	130
Theropoda	extinct	174.1	201.3
Saurischia	extinct	174.1	201.3
Palaeotodus_itardiensis	extinct	28.1	33.9
Ceratopsidae	extinct	66	70.6
Ankylosauridae	extinct	66	70.6
Dromaeosaurinae	extinct	66	70.6
Richardoestesia_gilmorei	extinct	66	70.6
Avialae	extinct	66	70.6
Hypacrosaurus_altispinus	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Ankylosauridae	extinct	66	70.6
Tyrannosauridae	extinct	66	70.6
Troodon	extinct	66	70.6
Paronychodon	extinct	66	70.6
Avialae	extinct	66	70.6
Hypacrosaurus_altispinus	extinct	66	70.6
Tyrannosauridae	extinct	66	70.6
Dromaeosaurinae	extinct	66	70.6
Avialae	extinct	66	70.6
Parksosaurus_warreni	extinct	66	70.6
Hypacrosaurus_altispinus	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Tyrannosauridae	extinct	66	70.6
Richardoestesia	extinct	66	70.6
Avialae	extinct	66	70.6
Hypacrosaurus_altispinus	extinct	66	70.6
Grallator_(Eubrontes)	extinct	157.3	166.1
Somphospondyli	extinct	130	136.4
Titanosauriformes	extinct	125.45	130
Dinosauria	extinct	66	70.6
Spinosaurus	extinct	100.5	145
Theropoda	extinct	100.5	145
Theropoda	extinct	100.5	145
Theropoda	extinct	100.5	145
Titanosaurus	extinct	100.5	145
Titanosauridae	extinct	100.5	145
Sauropoda	extinct	100.5	145
Ornithischia	extinct	100.5	145
Ornithopoda	extinct	100.5	145
Dinosauria	extinct	100.5	145
Theropoda	extinct	100.5	145
Xenoceratops_foremostensis	extinct	70.6	83.5
Palaeospheniscus_bergi	extinct	11.608	15.97
Podilymbus_podiceps	extinct	0.012	0.3
Podiceps_dixi	extinct	0.012	0.3
Anas	extinct	0.012	0.3
Anas_acuta	extinct	0.012	0.3
Anas_clypeata	extinct	0.012	0.3
Querquedula	extinct	0.012	0.3
Nettion	extinct	0.012	0.3
Aythya_collaris	extinct	0.012	0.3
Gymnogyps_californianus	extinct	0.012	0.3
Cathartes_aura	extinct	0.012	0.3
Coragyps	extinct	0.012	0.3
Accipiter	extinct	0.012	0.3
Accipiter_striatus	extinct	0.012	0.3
Buteo_jamaicensis	extinct	0.012	0.3
Buteo_lineatus	extinct	0.012	0.3
Falco	extinct	0.012	0.3
Falco_sparverius	extinct	0.012	0.3
Caracara	extinct	0.012	0.3
Colinus_suilium	extinct	0.012	0.3
Meleagris_gallopavo	extinct	0.012	0.3
Rallus_limicola	extinct	0.012	0.3
Porzana	extinct	0.012	0.3
Porzana_auffenbergi	extinct	0.012	0.3
Coturnicops	extinct	0.012	0.3
Laterallus_guti	extinct	0.012	0.3
Fulica_minor	extinct	0.012	0.3
Charadrius_vociferus	extinct	0.012	0.3
Tringa	extinct	0.012	0.3
Capella	extinct	0.012	0.3
Ectopistes_migratorius	extinct	0.012	0.3
Tyto_alba	extinct	0.012	0.3
Otus_asio	extinct	0.012	0.3
Speotyto_cunicularia	extinct	0.012	0.3
Strix_varia	extinct	0.012	0.3
Colaptes_auratus	extinct	0.012	0.3
Melanerpes_erythrocephalus	extinct	0.012	0.3
Corvus_brachyrhynchos	extinct	0.012	0.3
Corvus_ossifragus	extinct	0.012	0.3
Protocitta_dixi	extinct	0.012	0.3
Cyanocitta_cristata	extinct	0.012	0.3
Troglodytes	extinct	0.012	0.3
Cistothorus_brevis	extinct	0.012	0.3
Pandanaris_convexa	extinct	0.012	0.3
Agelaius_phoeniceus	extinct	0.012	0.3
Quiscalus_quiscula	extinct	0.012	0.3
Sturnella	extinct	0.012	0.3
Pipilo	extinct	0.012	0.3
Tyto_balearica	extinct	2.588	5.333
Pterodromoides_minoricensis	extinct	2.588	5.333
Aves	extinct	13.65	15.97
Dinosauria	extinct	152.1	157.3
Callovosaurus_leedsi	extinct	161.2	164.7
Ornithopoda	extinct	161.2	164.7
Empheresula	extinct	11.1	12.75
Spinosauridae	extinct	145	157.3
Camarasaurus	extinct	145	157.3
Diplodocus	extinct	145	157.3
Dromaeopodus	extinct	70.6	83.5
Theropoda	extinct	125	132.9
Anthropornis	extinct	33.9	38
Palaeeudyptes_klekowskii	extinct	33.9	38
Neornithes	extinct	33.9	56
Theropoda	extinct	100.5	125
Iguanodontia	extinct	109	112.03
Proa_valdearinnoensis	extinct	109	112.03
Ankylosauria	extinct	109	112.03
Allosauroidea	extinct	109	112.03
Iguanodon_bernissartensis	extinct	140.2	145
Dinosauria	extinct	208.5	237
Saurischia	extinct	208.5	237
Saurischia	extinct	208.5	237
Nyasasaurus_parringtoni	extinct	242	247.2
Nyasasaurus_parringtoni	extinct	242	247.2
Struthio	extinct	5.333	11.608
Eremopezus_eocaenus	extinct	28.1	33.9
Heterodontosaurus	extinct	182.7	190.8
Sauropodomorpha	extinct	182.7	190.8
Coelophysoidea	extinct	182.7	190.8
Ciconiidae	extinct	28.1	33.9
Leptoptilos	extinct	15.97	16.9
Palaeortyx_intermedia	extinct	13.65	15.97
Titanosauridae	extinct	66	83.5
Dromaeosauridae	extinct	66	83.5
Nodosauridae	extinct	66	83.5
Gargantuavis_philoinos	extinct	66	83.5
Aves	extinct	13.65	15.97
Dashanpusaurus_dongi	extinct	163.5	170.3
Dinosauria	extinct	174.1	190.8
Theropoda	extinct	174.1	190.8
Stegosauridae	extinct	161.2	164.7
Theropoda	extinct	182.7	199.3
Dilophosaurus	extinct	182.7	199.3
Dinosauria	extinct	174.1	201.3
Heterodontosauridae	extinct	190.8	199.3
Pegomastax_africanus	extinct	190.8	201.3
Heterodontosaurus_tucki	extinct	190.8	201.3
Lycorhinus	extinct	190.8	199.3
Heterodontosauridae	extinct	190.8	201.3
Lycorhinus	extinct	190.8	201.3
Yunnanosaurus_huangi	extinct	199.3	201.3
Sinosaurus_triassicus	extinct	199.3	201.3
Lufengosaurus_huenei	extinct	199.3	201.3
Sauropodomorpha	extinct	190.8	199.3
Sinosaurus_triassicus	extinct	190.8	199.3
Sinosaurus_triassicus	extinct	190.8	201.3
Lufengosaurus_huenei	extinct	190.8	199.3
Sinosaurus_triassicus	extinct	190.8	199.3
Yunnanosaurus_huangi	extinct	190.8	199.3
Yunnanosaurus_huangi	extinct	199.3	201.3
Yunnanosaurus_huangi	extinct	190.8	199.3
Yunnanosaurus_robustus	extinct	190.8	199.3
Yunnanosaurus_robustus	extinct	190.8	199.3
Sinosaurus_triassicus	extinct	190.8	199.3
Sinosaurus_triassicus	extinct	190.8	199.3
Prosauropoda	extinct	190.8	199.3
Sauropoda	extinct	190.8	199.3
Coelophysoidea	extinct	190.8	199.3
Grallator_(Eubrontes)	extinct	157.3	164.7
Theropoda	extinct	93.5	99.6
Astrophocaudia_slaughteri	extinct	109	112.03
Theropoda	extinct	109	112.03
Theropoda	extinct	100.5	113
Titanosauriformes	extinct	100.5	113
Ornithischia	extinct	100.5	113
Deinonychus_antirrhopus	extinct	100.5	113
Tetanurae	extinct	100.5	113
Theropoda	extinct	100.5	113
Titanosauriformes	extinct	100.5	113
Zephyrosaurus	extinct	100.5	113
Ornithischia	extinct	100.5	113
Aves	extinct	100.5	113
Deinonychus_antirrhopus	extinct	100.5	125
Tetanurae	extinct	100.5	125
Microvenator_celer	extinct	100.5	125
Theropoda	extinct	100.5	125
Titanosauriformes	extinct	100.5	125
Ankylosauria	extinct	100.5	125
Ornithischia	extinct	100.5	125
Deinonychus_antirrhopus	extinct	100.5	125
Tetanurae	extinct	100.5	125
Theropoda	extinct	100.5	125
Theropoda	extinct	100.5	125
Theropoda	extinct	100.5	125
Titanosauriformes	extinct	100.5	125
Zephyrosaurus	extinct	100.5	125
Tenontosaurus_tilletti	extinct	100.5	125
Sauropelta_edwardsorum	extinct	100.5	125
Ankylosauria	extinct	100.5	125
Ornithischia	extinct	100.5	125
Dinosauria	extinct	100.5	125
Aves	extinct	100.5	125
Ornithischia	extinct	113	125
Deinonychus_antirrhopus	extinct	100.5	125
Tetanurae	extinct	100.5	125
Theropoda	extinct	100.5	125
Theropoda	extinct	100.5	125
Theropoda	extinct	100.5	125
Titanosauriformes	extinct	100.5	125
Zephyrosaurus	extinct	100.5	125
Sauropelta_edwardsorum	extinct	100.5	125
Ankylosauria	extinct	100.5	125
Ornithischia	extinct	100.5	125
Aves	extinct	100.5	125
Eusauropoda	extinct	163.5	174.1
Dromaeosauridae	extinct	93.9	105.3
Tyrannosauridae	extinct	93.9	105.3
Hadrosauridae	extinct	93.9	105.3
Hypsilophodontidae	extinct	93.9	105.3
Ankylosauridae	extinct	93.9	105.3
Ankylosauria	extinct	100.5	125
Titanosauriformes	extinct	100.5	125
Ornithischia	extinct	100.5	125
Theropoda	extinct	100.5	125
Titanosauriformes	extinct	100.5	113
Ornithischia	extinct	100.5	113
Dinosauria	extinct	100.5	113
Deinonychus_antirrhopus	extinct	100.5	125
Theropoda	extinct	113	125
Ankylosauria	extinct	113	125
Ornithischia	extinct	113	125
Deinonychus_antirrhopus	extinct	113	125
Tenontosaurus_tilletti	extinct	113	125
Ornithischia	extinct	113	125
Theropoda	extinct	113	125
Deinonychus_antirrhopus	extinct	113	125
Titanosauriformes	extinct	113	125
Ankylosauria	extinct	113	125
Ornithischia	extinct	113	125
Ornithischia	extinct	100.5	125
Ankylosauria	extinct	100.5	125
Tenontosaurus_tilletti	extinct	100.5	125
Ornithischia	extinct	100.5	125
Ceratopsidae	extinct	66	70.6
Saurischia	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Hadrosauridae	extinct	66	70.6
Saurischia	extinct	66	70.6
Hadrosauridae	extinct	66	70.6
Saurischia	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Hadrosauridae	extinct	66	70.6
Saurischia	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Hadrosauridae	extinct	66	70.6
Saurischia	extinct	66	70.6
Triceratops	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Saurischia	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Pachycephalosauridae	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Hadrosauridae	extinct	66	70.6
Saurischia	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Hadrosauridae	extinct	66	70.6
Pachycephalosauridae	extinct	66	70.6
Theropoda	extinct	66	70.6
Saurischia	extinct	66	70.6
Saurischia	extinct	66	70.6
Hadrosauridae	extinct	66	72.1
Saurischia	extinct	66	72.1
Ceratopsidae	extinct	66	72.1
Hadrosauridae	extinct	66	72.1
Saurischia	extinct	66	72.1
Saurischia	extinct	66	70.6
Tyrannosaurus_rex	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Triceratops	extinct	66	70.6
Ceratopsidae	extinct	66	70.6
Hadrosauridae	extinct	66	70.6
Tyrannosaurus_rex	extinct	66	70.6
Saurischia	extinct	66	70.6
Aves	extinct	66	70.6
Saurischia	extinct	66	70.6
Berruornis_halbedeli	extinct	59.2	61.6
Zuolong_salleei	extinct	157.3	163.5
Teratophoneus_curriei	extinct	70.6	83.5
Machairasaurus_leptonychus	extinct	72.1	83.6
Haplocheirus_sollers	extinct	157.3	163.5
Theropoda	extinct	83.6	100.5
Hadrosauroidea	extinct	83.6	100.5
Dinosauria	extinct	89.8	100.5
Sauropoda	extinct	89.8	100.5
Amtocephale_gobiensis	extinct	89.8	100.5
Hadrosauridae	extinct	83.6	100.5
Theropoda	extinct	83.6	100.5
Dinosauria	extinct	83.6	100.5
Hadrosauroidea	extinct	83.6	100.5
Aves	extinct	100.5	145
Aves	extinct	130	145
Ankylosauria	extinct	100.5	129.4
Psittacosaurus	extinct	99.6	109
Phorusrhacinae	extinct	5.333	11.608
Dinosauria	extinct	145	157.3
Hypsilophodontidae	extinct	145	157.3
Dinosauria	extinct	157.3	163.5
Hadrosauridae	extinct	70.6	83.5
Trinisaura_santamartaensis	extinct	70.6	83.5
Sulcavis_geeorum	extinct	113	125
Spheniscidae	extinct	0	0.0117
Massospondylus	extinct	190.8	201.3
Archaeorhynchus_spathula	extinct	122.46	125.45
Eudyptula_minor	extinct	0	0.0117
Eudyptes	extinct	0	0.0117
Pachydyptes_simpsoni	extinct	33.9	38
Phalacrocorax	extinct	0	0.0117
Anatidae	extinct	0	0.0117
Accipiter_fasciatus	extinct	0	0.0117
Falco_cenchroides	extinct	0	0.0117
Coturnix	extinct	0	0.0117
Turnix_varia	extinct	0	0.0117
Rallus_philippensis	extinct	0	0.0117
Gallinula_mortierii	extinct	0	0.0117
Dasyornis	extinct	0	0.0117
Larus_novaehollandiae	extinct	0	0.0117
Phaps_chalcoptera	extinct	0	0.0117
Glossopsitta_concinna	extinct	0	0.0117
Cacatua_tenuirostris	extinct	0	0.0117
Phaps_elegans	extinct	0	0.0117
Cacatua_roseicapilla	extinct	0	0.0117
Platycercus_elegans	extinct	0	0.0117
Psittaciformes	extinct	0	0.0117
Cinclosoma_punctatum	extinct	0	0.0117
Cinclosoma_punctatum	extinct	0	0.0117
Dasyornis_brachypterus	extinct	0	0.0117
Anthochaera_carunculata	extinct	0	0.0117
Ptilonorhynchus_violaceus	extinct	0	0.0117
Anthochaera_chrysoptera	extinct	0	0.0117
Cracticidae	extinct	0	0.0117
Corvus	extinct	0	0.0117
Aves	extinct	0	0.0117
Passeriformes	extinct	0	0.0117
Prismatoolithus_tenuis	extinct	66	72.1
Prismatoolithus_tenuis	extinct	66	70.6
Prismatoolithus_tenuis	extinct	66	70.6
Prismatoolithus_caboti	extinct	66	83.5
Allosaurus_europaeus	extinct	152.1	157.3
Diplodocidae	extinct	122.46	129.4
Titanosauriformes	extinct	122.46	129.4
Titanosauriformes	extinct	109	112.03
Rebbachisauridae	extinct	109	112.03
Abelisauridae	extinct	89.3	93.5
Protoceratopsidovum_sincerum	extinct	70.6	83.5
Protoceratopsidovum_minimum	extinct	70.6	83.5
Protoceratopsidovum_minimum	extinct	72.1	83.6
Protoceratopsidovum_fluxuosum	extinct	70.6	83.5
Protoceratopsidovum_minimum	extinct	70.6	83.5
Protoceratopsidovum_sincerum	extinct	72.1	83.6
Spheruprismatoolithus_condensus	extinct	66	72.1
Spheruprismatoolithus	extinct	66	72.1
Prismatoolithus_jenseni	extinct	66	72.1
Prismatoolithus_jenseni	extinct	66	72.1
Spongioolithus_hirschi	extinct	66	72.1
Spongioolithus_hirschi	extinct	66	72.1
Spongioolithus_hirschi	extinct	66	72.1
Spongioolithus_hirschi	extinct	66	72.1
Spongioolithus_hirschi	extinct	66	70.6
Spongioolithus_hirschi	extinct	66	72.1
Ovaloolithus_utahensis	extinct	66	72.1
Ovaloolithus_utahensis	extinct	66	72.1
Ovaloolithus_utahensis	extinct	66	70.6
Ovaloolithus_utahensis	extinct	66	72.1
Ovaloolithus_utahensis	extinct	66	72.1
Ovaloolithus_tenuisus	extinct	66	72.1
Ovaloolithus_tenuisus	extinct	66	72.1
Spheroolithus	extinct	66	72.1
Spheroolithus	extinct	66	72.1
Sankofa_pyrenaica	extinct	66	83.5
Sankofa_pyrenaica	extinct	66	83.5
Montanoolithus_strongorum	extinct	70.6	83.5
Montanoolithus_strongorum	extinct	70.6	83.5
Montanoolithus_strongorum	extinct	70.6	83.5
Eusauropoda	extinct	132.9	150.8
Eosinopteryx_brevipenna	extinct	150.8	167.7
Megaloolithus_aureliensis	extinct	66	72.1
Megaloolithus_aureliensis	extinct	66	70.6
Megaloolithus_aureliensis	extinct	66	70.6
Megaloolithus_aureliensis	extinct	66	83.5
Megaloolithus_petralta	extinct	66	70.6
Megaloolithus_petralta	extinct	66	70.6
Megaloolithus_petralta	extinct	66	70.6
Megaloolithus_petralta	extinct	86.3	89.8
Megaloolithus_siruguei	extinct	66	70.6
Zby_atlanticus	extinct	150.8	155.7
Camarasaurus	extinct	145	157.3
Stegosaurus	extinct	145	157.3
Allosaurus	extinct	145	157.3
Brachiosaurus	extinct	145	157.3
Barosaurus	extinct	145	157.3
Diplodocus	extinct	145	157.3
Ampelosaurus	extinct	66	83.5
Theropoda	extinct	113	125
Ornithischia	extinct	89.8	93.9
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Masiakasaurus_knopfleri	extinct	66	72.1
Megaloolithidae	extinct	66	70.6
Dromaeosauridae	extinct	140.2	152.1
Allosauridae	extinct	140.2	150.8
Dromaeosauridae	extinct	140.2	150.8
Tetanurae	extinct	140.2	150.8
Chasmosaurinae	extinct	70.6	83.5
Lambeosaurini	extinct	66	70.6
Lambeosaurini	extinct	66	70.6
Parasaurolophus_tubicen	extinct	70.6	83.5
Ojoraptorsaurus_boerei	extinct	66	70.6
Prosauropoda	extinct	201.3	208.5
Epichirostenotes_curriei	extinct	70.6	83.5
Anchisauripus_milfordensis	extinct	228	237
Grallator_(Anchisauripus)_hitchcocki	extinct	208.5	228
Anomoepus	extinct	196.5	201.3
Otozoum	extinct	196.5	201.3
Eubrontes_sillimani	extinct	196.5	201.3
Grallator_(Eubrontes)	extinct	196.5	201.3
Ornithischia	extinct	228	237
Theropoda	extinct	228	237
Oohkotokia_horneri	extinct	70.6	83.5
Orionides	extinct	155.7	161.2
Dinosauria	extinct	145	155.7
Prosauropoda	extinct	201.3	208.5
Prosauropoda	extinct	201.3	208.5
Prosauropoda	extinct	201.3	208.5
Thecodontichnus_verrucae	extinct	228	237
Theropoda	extinct	100.5	125
Plateosauridae	extinct	208.5	228
Plateosauridae	extinct	208.5	228
Plateosaurus	extinct	208.5	228
Otozoum	extinct	208.5	228
Theropoda	extinct	201.3	208.5
Carnosauria	extinct	201.3	208.5
Titanosauria	extinct	66	83.5
Wintonopus	extinct	132.9	139.8
Sauropoda	extinct	132.9	139.8
Sauropodomorpha	extinct	208.5	228
Heterodontosaurus	extinct	208.5	228
Theropoda	extinct	199.3	201.3
Thyreophora	extinct	199.3	201.3
Parachirotherium_postchirotherioides	extinct	228	237
Coelurosaurichnus_schlehenbergensis	extinct	228	237
Coelurosaurichnus_schlauersbachense	extinct	228	237
Coelurosaurichnus_tatricus	extinct	201.3	228
Tetanurae	extinct	66	72.1
Megalosaurus	extinct	105.3	109
Telmatosaurus_transsylvanicus	extinct	66	72.1
Sauropoda	extinct	93.5	99.6
Thecodontosaurus_elisae	extinct	201.3	208.5
Sauropoda	extinct	100.5	113
Coelurosauria	extinct	83.6	93.9
Carcharodontosauridae	extinct	83.6	93.9
Abelisauroidea	extinct	83.6	93.9
Prosauropoda	extinct	201.3	208.5
Theropoda	extinct	132.9	139.8
Megalosaurus	extinct	157.3	163.5
Megalosaurus	extinct	100.5	113
Megalosaurus	extinct	100.5	113
Plateosaurus	extinct	201.3	208.5
Thecodontosaurus_primus	extinct	242	247.2
Velocipes_guerichi	extinct	208.5	228
Megalosauridae	extinct	163.5	174.1
Tianchisaurus_nedegoapeferima	extinct	163.5	174.1
Klamelisaurus_gobiensis	extinct	157.3	163.5
Hypsilophodontidae	extinct	70.6	83.5
Sanpasaurus_yaoi	extinct	174.1	182.7
Stegosauria	extinct	174.1	182.7
Sanpasaurus_yaoi	extinct	174.1	182.7
Sanpasaurus_yaoi	extinct	174.1	182.7
Coeluridae	extinct	168.3	174.1
Hadrosauridae	extinct	168.3	174.1
Hadrosauroidea	extinct	66	72.1
Dinosauria	extinct	66	72.1
Ningyuansaurus_wangi	extinct	113	129.4
Sauropoda	extinct	170.3	182.7
Sauropoda	extinct	170.3	182.7
Abelisauroidea	extinct	66	72.1
Theropoda	extinct	196.5	201.3
Grallator_(Anchisauripus)_minusculus	extinct	196.5	201.3
Mantellisaurus_atherfieldensis	extinct	125.45	130
Dinosauria	extinct	132.9	139.8
Theropoda	extinct	164.7	167.7
Normanniasaurus_genceyi	extinct	99.6	105.3
Theropoda	extinct	89.3	93.5
Psittacidae	extinct	0.012	0.781
Nothura	extinct	0.012	0.781
Colaptes	extinct	0.012	0.781
Tarchia_gigantea	extinct	66	83.6
Nodosauridae	extinct	125	129.4
Koreanaornis	extinct	93.5	99.6
Theropoda	extinct	93.5	99.6
Nodosauridae	extinct	132.9	139.8
Hadrosauridae	extinct	70.6	83.5
Titanosauridae	extinct	66	72.1
Dinosauria	extinct	66	83.5
Theropoda	extinct	93.5	99.6
Coloradisaurus_brevis	extinct	208.5	228
Theropoda	extinct	196.5	201.3
Theropoda	extinct	164.7	167.7
Theropoda	extinct	166.1	168.3
Thyreophora	extinct	93.9	100.5
Megalosaurus	extinct	161.2	164.7
Theropoda	extinct	155.7	161.2
Megalosaurus	extinct	161.2	164.7
Komlosaurus_carbonis	extinct	189.6	196.5
Komlosaurus_carbonis	extinct	189.6	196.5
Titanosaurus_indicus	extinct	66	83.5
Titanosaurus_indicus	extinct	66	70.6
Rhabdodon_priscus	extinct	66	70.6
Rhabdodon_priscus	extinct	66	83.5
Titanosauria	extinct	66	70.6
Dinosauria	extinct	93.9	100.5
Dinosauria	extinct	93.9	100.5
Dinosauria	extinct	93.9	100.5
Titanosauriformes	extinct	93.5	105.3
Sauropodomorpha	extinct	208.5	228
Dinosauria	extinct	113	125
